id,level,kind,source,page,title,reading,status
N3-vocab-0583,N3,vocab,N3 Junbi Từ vựng,200,ほとんど,,TITLE_IN_PDF
N3-vocab-0584,N3,vocab,N3 Junbi Từ vựng,200,大体,だいたい,TITLE_IN_PDF
N3-vocab-0585,N3,vocab,N3 Junbi Từ vựng,201,かなり,,TITLE_IN_PDF
N3-vocab-0586,N3,vocab,N3 Junbi Từ vựng,201,ずいぶん,,TITLE_IN_PDF
N3-vocab-0587,N3,vocab,N3 Junbi Từ vựng,201,けっこう,,TITLE_IN_PDF
N3-vocab-0588,N3,vocab,N3 Junbi Từ vựng,202,大分,だいぶ,TITLE_IN_PDF
N3-vocab-0589,N3,vocab,N3 Junbi Từ vựng,202,もっと,,TITLE_IN_PDF
N3-vocab-0590,N3,vocab,N3 Junbi Từ vựng,202,すっかり,,TITLE_IN_PDF
N3-vocab-0591,N3,vocab,N3 Junbi Từ vựng,203,一杯,いっぱい,TITLE_IN_PDF
N3-vocab-0592,N3,vocab,N3 Junbi Từ vựng,203,ぎりぎり,,TITLE_IN_PDF
N3-vocab-0593,N3,vocab,N3 Junbi Từ vựng,204,ぴったり,,TITLE_IN_PDF
N3-vocab-0594,N3,vocab,N3 Junbi Từ vựng,204,たいてい,,TITLE_IN_PDF
N3-vocab-0595,N3,vocab,N3 Junbi Từ vựng,205,同時に,どうじに,TITLE_IN_PDF
N3-vocab-0596,N3,vocab,N3 Junbi Từ vựng,205,前もって,まえもって,TITLE_IN_PDF
N3-vocab-0597,N3,vocab,N3 Junbi Từ vựng,205,すぐ(に),,TITLE_IN_PDF
N3-vocab-0598,N3,vocab,N3 Junbi Từ vựng,205,もうすぐ,,TITLE_IN_PDF
N3-vocab-0599,N3,vocab,N3 Junbi Từ vựng,206,突然,とつぜん,TITLE_IN_PDF
N3-vocab-0600,N3,vocab,N3 Junbi Từ vựng,206,あっと言う間(に),いま(に),TITLE_IN_RAW_ONLY
N3-vocab-0601,N3,vocab,N3 Junbi Từ vựng,206,いつの間にか,まにか,TITLE_IN_PDF
N3-vocab-0602,N3,vocab,N3 Junbi Từ vựng,206,しばらく,,TITLE_IN_PDF
N3-vocab-0603,N3,vocab,N3 Junbi Từ vựng,207,ずっと,,TITLE_IN_PDF
N3-vocab-0604,N3,vocab,N3 Junbi Từ vựng,207,相変わらず,あいかわらず,TITLE_IN_RAW_ONLY
N3-vocab-0605,N3,vocab,N3 Junbi Từ vựng,208,次々に/と,つぎつぎに/と,TITLE_IN_RAW_ONLY
N3-vocab-0606,N3,vocab,N3 Junbi Từ vựng,208,どんどん,,TITLE_IN_PDF
N3-vocab-0607,N3,vocab,N3 Junbi Từ vựng,208,ますます,,TITLE_IN_PDF
N3-vocab-0608,N3,vocab,N3 Junbi Từ vựng,209,やっと+た,,TITLE_IN_PDF
N3-vocab-0609,N3,vocab,N3 Junbi Từ vựng,209,とうとう~た,,TITLE_IN_PDF
N3-vocab-0610,N3,vocab,N3 Junbi Từ vựng,210,ついに,,TITLE_IN_PDF
N3-vocab-0611,N3,vocab,N3 Junbi Từ vựng,210,もちろん,,TITLE_IN_PDF
N3-vocab-0612,N3,vocab,N3 Junbi Từ vựng,211,やはり,,TITLE_IN_PDF
N3-vocab-0613,N3,vocab,N3 Junbi Từ vựng,211,きっと,,TITLE_IN_PDF
N3-vocab-0614,N3,vocab,N3 Junbi Từ vựng,212,ぜひ,,TITLE_IN_PDF
N3-vocab-0615,N3,vocab,N3 Junbi Từ vựng,212,なるべく,,TITLE_IN_PDF
N3-vocab-0616,N3,vocab,N3 Junbi Từ vựng,212,案外,あんがい,TITLE_IN_PDF
N3-vocab-0617,N3,vocab,N3 Junbi Từ vựng,213,もしかすると/,,TITLE_IN_PDF
N3-vocab-0618,N3,vocab,N3 Junbi Từ vựng,213,まさか,,TITLE_IN_PDF
N3-vocab-0619,N3,vocab,N3 Junbi Từ vựng,213,うっかり,,TITLE_IN_PDF
N3-vocab-0620,N3,vocab,N3 Junbi Từ vựng,213,つい,,TITLE_IN_PDF
N3-vocab-0621,N3,vocab,N3 Junbi Từ vựng,214,思わず,おもわず,TITLE_IN_PDF
N3-vocab-0622,N3,vocab,N3 Junbi Từ vựng,214,ほっとする,,TITLE_IN_PDF
N3-vocab-0623,N3,vocab,N3 Junbi Từ vựng,214,いらいら,,TITLE_IN_PDF
N3-vocab-0624,N3,vocab,N3 Junbi Từ vựng,215,のんびり,,TITLE_IN_PDF
N3-vocab-0625,N3,vocab,N3 Junbi Từ vựng,215,実は,じつは,TITLE_IN_PDF
N3-vocab-0626,N3,vocab,N3 Junbi Từ vựng,215,読書,どくしょ,TITLE_IN_PDF
N3-vocab-0627,N3,vocab,N3 Junbi Từ vựng,216,演奏,えんそう,TITLE_IN_PDF
N3-vocab-0628,N3,vocab,N3 Junbi Từ vựng,216,芸術,げいじゅつ,TITLE_IN_PDF
N3-vocab-0629,N3,vocab,N3 Junbi Từ vựng,216,検査,けんさ,TITLE_IN_PDF
N3-vocab-0630,N3,vocab,N3 Junbi Từ vựng,216,血液,けつえき,TITLE_IN_PDF
N3-vocab-0631,N3,vocab,N3 Junbi Từ vựng,217,治療,ちりょう,TITLE_IN_PDF
N3-vocab-0632,N3,vocab,N3 Junbi Từ vựng,217,症状,しょうじょう,TITLE_IN_PDF
N3-vocab-0633,N3,vocab,N3 Junbi Từ vựng,217,予防,よぼう,TITLE_IN_PDF
N3-vocab-0634,N3,vocab,N3 Junbi Từ vựng,218,栄養,えいよう,TITLE_IN_PDF
N3-vocab-0635,N3,vocab,N3 Junbi Từ vựng,218,手術,しゅじゅつ,TITLE_IN_PDF
N3-vocab-0636,N3,vocab,N3 Junbi Từ vựng,218,死亡,しぼう,TITLE_IN_PDF
N3-vocab-0637,N3,vocab,N3 Junbi Từ vựng,219,命,いのち,TITLE_IN_PDF
N3-vocab-0638,N3,vocab,N3 Junbi Từ vựng,219,一生,いっしょう,TITLE_IN_PDF
N3-vocab-0639,N3,vocab,N3 Junbi Từ vựng,219,誤解,ごかい,TITLE_IN_PDF
N3-vocab-0640,N3,vocab,N3 Junbi Từ vựng,219,後悔,こうかい,TITLE_IN_PDF
N3-vocab-0641,N3,vocab,N3 Junbi Từ vựng,220,訳,わけ,TITLE_IN_PDF
N3-vocab-0642,N3,vocab,N3 Junbi Từ vựng,221,態度,たいど,TITLE_IN_PDF
N3-vocab-0643,N3,vocab,N3 Junbi Từ vựng,221,癖,くせ,TITLE_IN_PDF
N3-vocab-0644,N3,vocab,N3 Junbi Từ vựng,221,礼儀,れいぎ,TITLE_IN_PDF
N3-vocab-0645,N3,vocab,N3 Junbi Từ vựng,222,文句,もんく,TITLE_IN_PDF
N3-vocab-0646,N3,vocab,N3 Junbi Từ vựng,222,表情,ひょうじょう,TITLE_IN_PDF
N3-vocab-0647,N3,vocab,N3 Junbi Từ vựng,222,表面,ひょうめん,TITLE_IN_PDF
N3-vocab-0648,N3,vocab,N3 Junbi Từ vựng,223,禁煙する,きんえんする,TITLE_IN_PDF
N3-vocab-0649,N3,vocab,N3 Junbi Từ vựng,223,禁止する,きんしする,TITLE_IN_PDF
N3-vocab-0650,N3,vocab,N3 Junbi Từ vựng,223,完成,かんせい,TITLE_IN_PDF
N3-vocab-0651,N3,vocab,N3 Junbi Từ vựng,224,課題,かだい,TITLE_IN_PDF
N3-vocab-0652,N3,vocab,N3 Junbi Từ vựng,224,例外,れいがい,TITLE_IN_PDF
N3-vocab-0653,N3,vocab,N3 Junbi Từ vựng,224,基本,きほん,TITLE_IN_PDF
N3-vocab-0654,N3,vocab,N3 Junbi Từ vựng,225,記録,きろく,TITLE_IN_PDF
N3-vocab-0655,N3,vocab,N3 Junbi Từ vựng,225,状態,じょうたい,TITLE_IN_PDF
N3-vocab-0656,N3,vocab,N3 Junbi Từ vựng,226,出来事,できごと,TITLE_IN_RAW_ONLY
N3-vocab-0657,N3,vocab,N3 Junbi Từ vựng,226,場面,ばめん,TITLE_IN_PDF
N3-vocab-0658,N3,vocab,N3 Junbi Từ vựng,226,機会,きかい,TITLE_IN_PDF
N3-vocab-0659,N3,vocab,N3 Junbi Từ vựng,227,距離,きょり,TITLE_IN_PDF
N3-vocab-0660,N3,vocab,N3 Junbi Từ vựng,227,提案,ていあん,TITLE_IN_PDF
N3-vocab-0661,N3,vocab,N3 Junbi Từ vựng,228,(を)やり取り,とり,TITLE_IN_RAW_ONLY
N3-vocab-0662,N3,vocab,N3 Junbi Từ vựng,228,知識,ちしき,TITLE_IN_PDF
N3-vocab-0663,N3,vocab,N3 Junbi Từ vựng,229,実力,じつりょく,TITLE_IN_PDF
N3-vocab-0664,N3,vocab,N3 Junbi Từ vựng,229,手段,しゅだん,TITLE_IN_PDF
N3-vocab-0665,N3,vocab,N3 Junbi Từ vựng,230,代表,だいひょう,TITLE_IN_PDF
N3-vocab-0666,N3,vocab,N3 Junbi Từ vựng,230,影響,えいきょう,TITLE_IN_PDF
N3-vocab-0667,N3,vocab,N3 Junbi Từ vựng,231,効果,こうか,TITLE_IN_PDF
N3-vocab-0668,N3,vocab,N3 Junbi Từ vựng,231,印象,いんしょう,TITLE_IN_PDF
N3-vocab-0669,N3,vocab,N3 Junbi Từ vựng,232,印,しるし,TITLE_IN_PDF
N3-vocab-0670,N3,vocab,N3 Junbi Từ vựng,232,合図,あいず,TITLE_IN_PDF
N3-vocab-0671,N3,vocab,N3 Junbi Từ vựng,232,共通,きょうつう,TITLE_IN_PDF
N3-vocab-0672,N3,vocab,N3 Junbi Từ vựng,233,強調,きょうちょう,TITLE_IN_PDF
N3-vocab-0673,N3,vocab,N3 Junbi Từ vựng,233,省略,しょうりゃく,TITLE_IN_PDF
N3-vocab-0674,N3,vocab,N3 Junbi Từ vựng,233,挑戦,ちょうせん,TITLE_IN_PDF
N3-vocab-0675,N3,vocab,N3 Junbi Từ vựng,234,やる気,き,TITLE_IN_PDF
N3-vocab-0676,N3,vocab,N3 Junbi Từ vựng,234,勇気,ゆうき,TITLE_IN_PDF
N3-vocab-0677,N3,vocab,N3 Junbi Từ vựng,234,資格,しかく,TITLE_IN_PDF
N3-vocab-0678,N3,vocab,N3 Junbi Từ vựng,235,申請する,しんせいする,TITLE_IN_PDF
N3-vocab-0679,N3,vocab,N3 Junbi Từ vựng,235,本人,ほんにん,TITLE_IN_PDF
N3-vocab-0680,N3,vocab,N3 Junbi Từ vựng,235,契約,けいやく,TITLE_IN_PDF
N3-vocab-0681,N3,vocab,N3 Junbi Từ vựng,236,証明,しょうめい,TITLE_IN_PDF
N3-vocab-0682,N3,vocab,N3 Junbi Từ vựng,236,変更,へんこう,TITLE_IN_PDF
N3-vocab-0683,N3,vocab,N3 Junbi Từ vựng,237,保存,ほぞん,TITLE_IN_PDF
N3-vocab-0684,N3,vocab,N3 Junbi Từ vựng,237,保護,ほご,TITLE_IN_PDF
N3-vocab-0685,N3,vocab,N3 Junbi Từ vựng,238,環境,かんきょう,TITLE_IN_PDF
N3-vocab-0686,N3,vocab,N3 Junbi Từ vựng,238,資源,しげん,TITLE_IN_PDF
N3-vocab-0687,N3,vocab,N3 Junbi Từ vựng,239,不足,ふそく,TITLE_IN_PDF
N3-vocab-0688,N3,vocab,N3 Junbi Từ vựng,239,平均,へいきん,TITLE_IN_PDF
N3-vocab-0689,N3,vocab,N3 Junbi Từ vựng,240,割合,わりあい,TITLE_IN_PDF
N3-vocab-0690,N3,vocab,N3 Junbi Từ vựng,240,商売,しょうばい,TITLE_IN_PDF
N3-vocab-0691,N3,vocab,N3 Junbi Từ vựng,240,商品,しょうひん,TITLE_IN_PDF
N3-vocab-0692,N3,vocab,N3 Junbi Từ vựng,241,質,しつ,TITLE_IN_PDF
N3-vocab-0693,N3,vocab,N3 Junbi Từ vựng,241,型,かた,TITLE_IN_PDF
N3-vocab-0694,N3,vocab,N3 Junbi Từ vựng,241,生産,せいさん,TITLE_IN_PDF
N3-vocab-0695,N3,vocab,N3 Junbi Từ vựng,242,消費,しょうひ,TITLE_IN_PDF
N3-vocab-0696,N3,vocab,N3 Junbi Từ vựng,242,物価,ぶっか,TITLE_IN_PDF
N3-vocab-0697,N3,vocab,N3 Junbi Từ vựng,243,倒産,とうさん,TITLE_IN_PDF
N3-vocab-0698,N3,vocab,N3 Junbi Từ vựng,243,携帯,けいたい,TITLE_IN_PDF
N3-vocab-0699,N3,vocab,N3 Junbi Từ vựng,243,現代,げんだい,TITLE_IN_PDF
N3-vocab-0700,N3,vocab,N3 Junbi Từ vựng,243,世紀,せいき,TITLE_IN_PDF
N3-vocab-0701,N3,vocab,N3 Junbi Từ vựng,244,文化,ぶんか,TITLE_IN_PDF
N3-vocab-0702,N3,vocab,N3 Junbi Từ vựng,244,都市,とし,TITLE_IN_PDF
N3-vocab-0703,N3,vocab,N3 Junbi Từ vựng,245,地方,ちほう,TITLE_IN_PDF
N3-vocab-0704,N3,vocab,N3 Junbi Từ vựng,245,戦争,せんそう,TITLE_IN_PDF
N3-vocab-0705,N3,vocab,N3 Junbi Từ vựng,246,平和,へいわ,TITLE_IN_PDF
N3-vocab-0706,N3,vocab,N3 Junbi Từ vựng,246,(が)上る,のぼる,TITLE_IN_PDF
N3-vocab-0707,N3,vocab,N3 Junbi Từ vựng,246,(が)下る,くだる,TITLE_IN_RAW_ONLY
N3-vocab-0708,N3,vocab,N3 Junbi Từ vựng,247,(が)進む,すすむ,TITLE_IN_PDF
N3-vocab-0709,N3,vocab,N3 Junbi Từ vựng,248,(が)通る,とおる,TITLE_IN_PDF
N3-vocab-0710,N3,vocab,N3 Junbi Từ vựng,249,越える,こえる,TITLE_IN_PDF
N3-vocab-0711,N3,vocab,N3 Junbi Từ vựng,249,(が)過ぎる,すぎる,TITLE_IN_PDF
N3-vocab-0712,N3,vocab,N3 Junbi Từ vựng,249,(を)過ごす,すごす,TITLE_IN_PDF
N3-vocab-0713,N3,vocab,N3 Junbi Từ vựng,250,意味1,,TITLE_IN_PDF
N3-vocab-0714,N3,vocab,N3 Junbi Từ vựng,250,(が)移る,うつる,TITLE_IN_PDF
N3-vocab-0715,N3,vocab,N3 Junbi Từ vựng,250,(を)連れる,つれる,TITLE_IN_RAW_ONLY
N3-vocab-0716,N3,vocab,N3 Junbi Từ vựng,250,寄る,よる,TITLE_IN_PDF
N3-vocab-0717,N3,vocab,N3 Junbi Từ vựng,251,(を)寄せる,よせる,CHECK_MANUALLY
N3-vocab-0718,N3,vocab,N3 Junbi Từ vựng,251,(に・を)与える,あたえる,TITLE_IN_RAW_ONLY
N3-vocab-0719,N3,vocab,N3 Junbi Từ vựng,252,(を)得る,える,TITLE_IN_PDF
N3-vocab-0720,N3,vocab,N3 Junbi Từ vựng,252,(が)向く,むく,TITLE_IN_RAW_ONLY
N3-vocab-0721,N3,vocab,N3 Junbi Từ vựng,253,向け,むけ,TITLE_IN_PDF
N3-vocab-0722,N3,vocab,N3 Junbi Từ vựng,253,勧める,すすめる,TITLE_IN_PDF
N3-vocab-0723,N3,vocab,N3 Junbi Từ vựng,253,薦める,すすめる,TITLE_IN_RAW_ONLY
N3-vocab-0724,N3,vocab,N3 Junbi Từ vựng,254,(を・に) 任,まかせる,TITLE_IN_PDF
N3-vocab-0725,N3,vocab,N3 Junbi Từ vựng,254,(を)守る,まもる,TITLE_IN_PDF
N3-vocab-0726,N3,vocab,N3 Junbi Từ vựng,254,(を)争う,あらそう,CHECK_MANUALLY
N3-vocab-0727,N3,vocab,N3 Junbi Từ vựng,255,(を)望む,のぞむ,TITLE_IN_PDF
N3-vocab-0728,N3,vocab,N3 Junbi Từ vựng,256,(を)信じる,しんじる,TITLE_IN_PDF
N3-vocab-0729,N3,vocab,N3 Junbi Từ vựng,256,(が)通じる,つうじる,TITLE_IN_PDF
N3-vocab-0730,N3,vocab,N3 Junbi Từ vựng,257,(が)飽きる,あきる,TITLE_IN_RAW_ONLY
N3-vocab-0731,N3,vocab,N3 Junbi Từ vựng,257,(を)思いつく,おもいつく,TITLE_IN_PDF
N3-vocab-0732,N3,vocab,N3 Junbi Từ vựng,257,(を)思いやる,,TITLE_IN_PDF
N3-vocab-0733,N3,vocab,N3 Junbi Từ vựng,258,(が) 熱中する,ねっちゅうする,TITLE_IN_RAW_ONLY
N3-vocab-0734,N3,vocab,N3 Junbi Từ vựng,258,(を)暮らす,くらす,TITLE_IN_PDF
N3-vocab-0735,N3,vocab,N3 Junbi Từ vựng,258,(を)巻く,まく,TITLE_IN_PDF
N3-vocab-0736,N3,vocab,N3 Junbi Từ vựng,259,(を)結ぶ,むすぶ,TITLE_IN_PDF
N3-vocab-0737,N3,vocab,N3 Junbi Từ vựng,259,(が)済む,すむ,TITLE_IN_PDF
N3-vocab-0738,N3,vocab,N3 Junbi Từ vựng,260,出来る,できる,TITLE_IN_RAW_ONLY
N3-vocab-0739,N3,vocab,N3 Junbi Từ vựng,261,(が)切れる,きれる,TITLE_IN_PDF
N3-vocab-0740,N3,vocab,N3 Junbi Từ vựng,261,(を)切らす,きらす,TITLE_IN_RAW_ONLY
N3-vocab-0741,N3,vocab,N3 Junbi Từ vựng,261,(が)伝わる,つたわる,TITLE_IN_PDF
N3-vocab-0742,N3,vocab,N3 Junbi Từ vựng,262,(が)続く,つづく,TITLE_IN_PDF
N3-vocab-0743,N3,vocab,N3 Junbi Từ vựng,262,(を)続ける,つづける,TITLE_IN_RAW_ONLY
N3-vocab-0744,N3,vocab,N3 Junbi Từ vựng,263,(が)つながる,,TITLE_IN_PDF
N3-vocab-0745,N3,vocab,N3 Junbi Từ vựng,263,(を)つなぐ,,TITLE_IN_PDF
N3-vocab-0746,N3,vocab,N3 Junbi Từ vựng,264,(を)つなげる,,TITLE_IN_PDF
N3-vocab-0747,N3,vocab,N3 Junbi Từ vựng,264,(が)伸びる,のびる,TITLE_IN_PDF
N3-vocab-0748,N3,vocab,N3 Junbi Từ vựng,265,(が)延びる,のびる,TITLE_IN_PDF
N3-vocab-0749,N3,vocab,N3 Junbi Từ vựng,266,(が)重なる,かさなる,TITLE_IN_PDF
N3-vocab-0750,N3,vocab,N3 Junbi Từ vựng,266,(が)広がる,ひろがる,TITLE_IN_RAW_ONLY
N3-vocab-0751,N3,vocab,N3 Junbi Từ vựng,267,(を)広げる,ひろげる,TITLE_IN_PDF
N3-vocab-0752,N3,vocab,N3 Junbi Từ vựng,267,(が)載る,のる,CHECK_MANUALLY
N3-vocab-0753,N3,vocab,N3 Junbi Từ vựng,268,(が)そろう,,TITLE_IN_PDF
N3-vocab-0754,N3,vocab,N3 Junbi Từ vựng,269,そろえる,,TITLE_IN_PDF
N3-vocab-0755,N3,vocab,N3 Junbi Từ vựng,269,(が)まとまる,,TITLE_IN_PDF
N3-vocab-0756,N3,vocab,N3 Junbi Từ vựng,269,(を)まとめる,,TITLE_IN_PDF
N3-vocab-0757,N3,vocab,N3 Junbi Từ vựng,270,(が)付く,つく,TITLE_IN_PDF
N3-vocab-0758,N3,vocab,N3 Junbi Từ vựng,271,(を)付ける,つける,TITLE_IN_PDF
N3-vocab-0759,N3,vocab,N3 Junbi Từ vựng,271,(が)溜まる,たまる,TITLE_IN_PDF
N3-vocab-0760,N3,vocab,N3 Junbi Từ vựng,271,交じる,まじる,TITLE_IN_RAW_ONLY
N3-vocab-0761,N3,vocab,N3 Junbi Từ vựng,272,まざる,,TITLE_IN_PDF
N3-vocab-0762,N3,vocab,N3 Junbi Từ vựng,272,(を)まぜる,,TITLE_IN_PDF
N3-vocab-0763,N3,vocab,N3 Junbi Từ vựng,272,(を)解く,とく,TITLE_IN_PDF
N3-vocab-0764,N3,vocab,N3 Junbi Từ vựng,273,(を)溶かす,とかす,TITLE_IN_PDF
N3-vocab-0765,N3,vocab,N3 Junbi Từ vựng,273,(を)含む,ふくむ,TITLE_IN_RAW_ONLY
N3-vocab-0766,N3,vocab,N3 Junbi Từ vựng,273,(を)含める,ふくめる,TITLE_IN_PDF
N3-vocab-0767,N3,vocab,N3 Junbi Từ vựng,273,(が)抜ける,ぬける,TITLE_IN_PDF
N3-vocab-0768,N3,vocab,N3 Junbi Từ vựng,274,(を)抜く,ぬく,TITLE_IN_PDF
N3-vocab-0769,N3,vocab,N3 Junbi Từ vựng,274,(が)現れる,あらわれる,CHECK_MANUALLY
N3-vocab-0770,N3,vocab,N3 Junbi Từ vựng,274,(を)現す,あらわす,CHECK_MANUALLY
N3-vocab-0771,N3,vocab,N3 Junbi Từ vựng,274,(が) 現れる,あらわれる,TITLE_IN_RAW_ONLY
N3-vocab-0772,N3,vocab,N3 Junbi Từ vựng,275,(を) 表す,あらわす,TITLE_IN_PDF
N3-vocab-0773,N3,vocab,N3 Junbi Từ vựng,275,(が)散る,ちる,TITLE_IN_PDF
N3-vocab-0774,N3,vocab,N3 Junbi Từ vựng,275,(が)明ける,あける,TITLE_IN_RAW_ONLY
N3-vocab-0775,N3,vocab,N3 Junbi Từ vựng,275,(が・を)差す,さす,TITLE_IN_RAW_ONLY
N3-vocab-0776,N3,vocab,N3 Junbi Từ vựng,276,パートナー,,TITLE_IN_PDF
N3-vocab-0777,N3,vocab,N3 Junbi Từ vựng,276,リーダー,,TITLE_IN_PDF
N3-vocab-0778,N3,vocab,N3 Junbi Từ vựng,277,ボランティア,,TITLE_IN_PDF
N3-vocab-0779,N3,vocab,N3 Junbi Từ vựng,277,コミュニケーション,,TITLE_IN_PDF
N3-vocab-0780,N3,vocab,N3 Junbi Từ vựng,277,ユーモア,,TITLE_IN_PDF
N3-vocab-0781,N3,vocab,N3 Junbi Từ vựng,278,ショック,,TITLE_IN_PDF
N3-vocab-0782,N3,vocab,N3 Junbi Từ vựng,278,ストレス,,TITLE_IN_PDF
N3-vocab-0783,N3,vocab,N3 Junbi Từ vựng,279,バランス,,TITLE_IN_PDF
N3-vocab-0784,N3,vocab,N3 Junbi Từ vựng,279,レベル,,TITLE_IN_PDF
N3-vocab-0785,N3,vocab,N3 Junbi Từ vựng,279,アップ,,TITLE_IN_PDF
N3-vocab-0786,N3,vocab,N3 Junbi Từ vựng,280,ダウン,,TITLE_IN_PDF
N3-vocab-0787,N3,vocab,N3 Junbi Từ vựng,280,プラス,,TITLE_IN_PDF
N3-vocab-0788,N3,vocab,N3 Junbi Từ vựng,280,イメージ,,TITLE_IN_PDF
N3-vocab-0789,N3,vocab,N3 Junbi Từ vựng,281,コンテスト,,TITLE_IN_PDF
N3-vocab-0790,N3,vocab,N3 Junbi Từ vựng,281,マスコミ,,TITLE_IN_PDF
N3-vocab-0791,N3,vocab,N3 Junbi Từ vựng,281,プライバシー,,TITLE_IN_PDF
N3-vocab-0792,N3,vocab,N3 Junbi Từ vựng,281,オフィス,,TITLE_IN_PDF
N3-vocab-0793,N3,vocab,N3 Junbi Từ vựng,282,ルール,,TITLE_IN_PDF
N3-vocab-0794,N3,vocab,N3 Junbi Từ vựng,282,マナー,,TITLE_IN_PDF
N3-vocab-0795,N3,vocab,N3 Junbi Từ vựng,283,ミス,,TITLE_IN_PDF
N3-vocab-0796,N3,vocab,N3 Junbi Từ vựng,284,スケジュール,,TITLE_IN_PDF
N3-vocab-0797,N3,vocab,N3 Junbi Từ vựng,284,タイトル,,TITLE_IN_PDF
N3-vocab-0798,N3,vocab,N3 Junbi Từ vựng,284,テーマ,,TITLE_IN_PDF
N3-vocab-0799,N3,vocab,N3 Junbi Từ vựng,285,ストーリー,,TITLE_IN_PDF
N3-vocab-0800,N3,vocab,N3 Junbi Từ vựng,285,ヒット,,TITLE_IN_PDF
N3-vocab-0801,N3,vocab,N3 Junbi Từ vựng,285,ブランド,,TITLE_IN_PDF
N3-vocab-0802,N3,vocab,N3 Junbi Từ vựng,286,レンタル,,TITLE_IN_PDF
N3-vocab-0803,N3,vocab,N3 Junbi Từ vựng,286,リサイクル,,TITLE_IN_PDF
N3-vocab-0804,N3,vocab,N3 Junbi Từ vựng,286,ラベル,,TITLE_IN_PDF
N3-vocab-0805,N3,vocab,N3 Junbi Từ vựng,287,タイプ,,TITLE_IN_PDF
N3-vocab-0806,N3,vocab,N3 Junbi Từ vựng,287,スタイル,,TITLE_IN_PDF
N3-vocab-0807,N3,vocab,N3 Junbi Từ vựng,287,セット,,TITLE_IN_PDF
N3-vocab-0808,N3,vocab,N3 Junbi Từ vựng,288,ウイルス,,TITLE_IN_PDF
N3-vocab-0809,N3,vocab,N3 Junbi Từ vựng,288,ロボット,,TITLE_IN_PDF
N3-vocab-0810,N3,vocab,N3 Junbi Từ vựng,288,エネルギー,,TITLE_IN_PDF
N3-vocab-0811,N3,vocab,N3 Junbi Từ vựng,289,デジタル,,TITLE_IN_PDF
N3-vocab-0812,N3,vocab,N3 Junbi Từ vựng,289,マイク,,TITLE_IN_PDF
N3-vocab-0813,N3,vocab,N3 Junbi Từ vựng,289,ブレーキ,,TITLE_IN_PDF
N3-vocab-0814,N3,vocab,N3 Junbi Từ vựng,289,ペンキ,,TITLE_IN_PDF
N3-vocab-0815,N3,vocab,N3 Junbi Từ vựng,290,(が)炊ける,たける,TITLE_IN_RAW_ONLY
N3-vocab-0816,N3,vocab,N3 Junbi Từ vựng,290,(が)煮える,にえる,TITLE_IN_RAW_ONLY
N3-vocab-0817,N3,vocab,N3 Junbi Từ vựng,291,(を)炒める,いためる,TITLE_IN_RAW_ONLY
N3-vocab-0818,N3,vocab,N3 Junbi Từ vựng,291,(が)焼ける,やける,TITLE_IN_RAW_ONLY
N3-vocab-0819,N3,vocab,N3 Junbi Từ vựng,291,(を)ゆでる,,TITLE_IN_PDF
N3-vocab-0820,N3,vocab,N3 Junbi Từ vựng,291,(を)揚げる,あげる,TITLE_IN_RAW_ONLY
N3-vocab-0821,N3,vocab,N3 Junbi Từ vựng,292,(を)蒸す,むす,TITLE_IN_PDF
N3-vocab-0822,N3,vocab,N3 Junbi Từ vựng,292,ぐっすり,,TITLE_IN_PDF
N3-vocab-0823,N3,vocab,N3 Junbi Từ vựng,292,きちんと,,TITLE_IN_PDF
N3-vocab-0824,N3,vocab,N3 Junbi Từ vựng,292,しっかり,,TITLE_IN_PDF
N3-vocab-0825,N3,vocab,N3 Junbi Từ vựng,293,はっきり,,TITLE_IN_PDF
N3-vocab-0826,N3,vocab,N3 Junbi Từ vựng,293,じっと,,TITLE_IN_PDF
N3-vocab-0827,N3,vocab,N3 Junbi Từ vựng,293,そっと,,TITLE_IN_PDF
N3-vocab-0828,N3,vocab,N3 Junbi Từ vựng,294,別々に,べつべつに,CHECK_MANUALLY
N3-vocab-0829,N3,vocab,N3 Junbi Từ vựng,294,それぞれ,,TITLE_IN_PDF
N3-vocab-0830,N3,vocab,N3 Junbi Từ vựng,294,互いに,たがいに,TITLE_IN_PDF
N3-vocab-0831,N3,vocab,N3 Junbi Từ vựng,294,直接,ちょくせつ,TITLE_IN_PDF
N3-vocab-0832,N3,vocab,N3 Junbi Từ vựng,295,本当に,ほんとうに,TITLE_IN_PDF
N3-vocab-0833,N3,vocab,N3 Junbi Từ vựng,295,必ず,かならず,TITLE_IN_PDF
N3-vocab-0834,N3,vocab,N3 Junbi Từ vựng,295,絶対(に),ぜったい(に),TITLE_IN_PDF
N3-vocab-0835,N3,vocab,N3 Junbi Từ vựng,296,特に,とくに,TITLE_IN_PDF
N3-vocab-0836,N3,vocab,N3 Junbi Từ vựng,296,ただ,,TITLE_IN_PDF
N3-vocab-0837,N3,vocab,N3 Junbi Từ vựng,297,少なくとも,すくなくとも,TITLE_IN_PDF
N3-vocab-0838,N3,vocab,N3 Junbi Từ vựng,297,決して,けっして,TITLE_IN_PDF
N3-vocab-0839,N3,vocab,N3 Junbi Từ vựng,298,少しも,すこしも,TITLE_IN_PDF
N3-vocab-0840,N3,vocab,N3 Junbi Từ vựng,298,ちっとも,,TITLE_IN_PDF
