id,source,page,title,status,old_len,new_len
N3-kanji-0009,N3 Junbi Hán tự,8,倍,replaced,152,152
N3-kanji-0010,N3 Junbi Hán tự,8,保,replaced,167,167
N3-kanji-0011,N3 Junbi Hán tự,8,個,replaced,133,133
N3-kanji-0012,N3 Junbi Hán tự,9,仲,replaced,202,222
N3-kanji-0013,N3 Junbi Hán tự,10,借,replaced,143,143
N3-kanji-0014,N3 Junbi Hán tự,10,供,replaced,141,141
N3-kanji-0015,N3 Junbi Hán tự,10,他,replaced,151,151
N3-kanji-0016,N3 Junbi Hán tự,11,候,replaced,116,116
N3-kanji-0017,N3 Junbi Hán tự,11,価,replaced,152,152
N3-kanji-0018,N3 Junbi Hán tự,11,便,replaced,120,120
N3-kanji-0019,N3 Junbi Hán tự,12,停,replaced,124,124
N3-kanji-0020,N3 Junbi Hán tự,12,係,replaced,140,140
N3-kanji-0021,N3 Junbi Hán tự,12,優,replaced,159,159
N3-kanji-0022,N3 Junbi Hán tự,13,徒,replaced,98,98
N3-kanji-0023,N3 Junbi Hán tự,13,術,replaced,166,188
N3-kanji-0024,N3 Junbi Hán tự,14,得,replaced,162,162
N3-kanji-0025,N3 Junbi Hán tự,14,役,replaced,141,141
N3-kanji-0026,N3 Junbi Hán tự,14,投,replaced,87,87
N3-kanji-0027,N3 Junbi Hán tự,15,般,replaced,164,164
N3-kanji-0028,N3 Junbi Hán tự,15,段,replaced,140,140
N3-kanji-0029,N3 Junbi Hán tự,15,直,replaced,229,229
N3-kanji-0030,N3 Junbi Hán tự,16,値,replaced,142,142
N3-kanji-0031,N3 Junbi Hán tự,16,植,replaced,180,180
N3-kanji-0032,N3 Junbi Hán tự,16,置,replaced,172,172
N3-kanji-0033,N3 Junbi Hán tự,17,拾,replaced,95,95
N3-kanji-0034,N3 Junbi Hán tự,17,捨,replaced,88,110
N3-kanji-0035,N3 Junbi Hán tự,18,押,replaced,77,77
N3-kanji-0036,N3 Junbi Hán tự,18,指,replaced,111,111
N3-kanji-0037,N3 Junbi Hán tự,18,探,replaced,97,97
N3-kanji-0038,N3 Junbi Hán tự,18,打,replaced,80,80
N3-kanji-0039,N3 Junbi Hán tự,19,折,replaced,179,179
N3-kanji-0040,N3 Junbi Hán tự,19,払,replaced,115,115
N3-kanji-0041,N3 Junbi Hán tự,19,担,replaced,105,105
N3-kanji-0042,N3 Junbi Hán tự,20,接,replaced,174,174
N3-kanji-0043,N3 Junbi Hán tự,20,授,replaced,160,160
N3-kanji-0044,N3 Junbi Hán tự,21,息,replaced,221,241
N3-kanji-0045,N3 Junbi Hán tự,22,意,replaced,169,169
N3-kanji-0046,N3 Junbi Hán tự,22,億,replaced,109,109
N3-kanji-0047,N3 Junbi Hán tự,22,念,replaced,100,100
N3-kanji-0048,N3 Junbi Hán tự,22,悪,replaced,141,141
N3-kanji-0049,N3 Junbi Hán tự,23,恋,replaced,167,167
N3-kanji-0050,N3 Junbi Hán tự,23,変,replaced,232,232
N3-kanji-0051,N3 Junbi Hán tự,23,怒,replaced,118,118
N3-kanji-0052,N3 Junbi Hán tự,24,努,replaced,145,145
N3-kanji-0053,N3 Junbi Hán tự,24,愛,replaced,139,139
N3-kanji-0054,N3 Junbi Hán tự,25,悲,replaced,164,186
N3-kanji-0055,N3 Junbi Hán tự,26,罪,replaced,142,142
N3-kanji-0056,N3 Junbi Hán tự,26,性,replaced,110,110
N3-kanji-0057,N3 Junbi Hán tự,26,悩,replaced,159,159
N3-kanji-0058,N3 Junbi Hán tự,27,情,replaced,162,162
N3-kanji-0059,N3 Junbi Hán tự,27,精,replaced,125,125
N3-kanji-0060,N3 Junbi Hán tự,27,支,replaced,116,116
N3-kanji-0061,N3 Junbi Hán tự,27,技,replaced,117,117
N3-kanji-0062,N3 Junbi Hán tự,28,席,replaced,183,183
N3-kanji-0063,N3 Junbi Hán tự,28,度,replaced,149,149
N3-kanji-0064,N3 Junbi Hán tự,28,渡,replaced,120,120
N3-kanji-0065,N3 Junbi Hán tự,29,辛,replaced,180,201
N3-kanji-0066,N3 Junbi Hán tự,30,幸,replaced,221,221
N3-kanji-0067,N3 Junbi Hán tự,30,報,replaced,164,164
N3-kanji-0068,N3 Junbi Hán tự,30,洗,replaced,169,169
N3-kanji-0069,N3 Junbi Hán tự,31,汚,replaced,182,182
N3-kanji-0070,N3 Junbi Hán tự,31,活,replaced,131,131
N3-kanji-0071,N3 Junbi Hán tự,31,液,replaced,143,143
N3-kanji-0072,N3 Junbi Hán tự,32,流,replaced,158,158
N3-kanji-0073,N3 Junbi Hán tự,32,涙,replaced,140,140
N3-kanji-0074,N3 Junbi Hán tự,32,深,replaced,166,166
N3-kanji-0075,N3 Junbi Hán tự,33,泊,replaced,182,204
N3-kanji-0076,N3 Junbi Hán tự,34,消,replaced,201,201
N3-kanji-0077,N3 Junbi Hán tự,34,法,replaced,185,185
N3-kanji-0078,N3 Junbi Hán tự,35,決,replaced,148,148
N3-kanji-0079,N3 Junbi Hán tự,35,浅,replaced,110,110
N3-kanji-0080,N3 Junbi Hán tự,35,満,replaced,239,239
N3-kanji-0081,N3 Junbi Hán tự,36,演,replaced,195,195
N3-kanji-0082,N3 Junbi Hán tự,36,混,replaced,187,187
N3-kanji-0083,N3 Junbi Hán tự,36,湿,replaced,126,126
N3-kanji-0084,N3 Junbi Hán tự,37,温,replaced,250,250
N3-kanji-0085,N3 Junbi Hán tự,37,塩,replaced,120,120
N3-kanji-0086,N3 Junbi Hán tự,38,賃,replaced,180,200
N3-kanji-0087,N3 Junbi Hán tự,39,貸,replaced,223,223
N3-kanji-0088,N3 Junbi Hán tự,39,費,replaced,232,232
N3-kanji-0089,N3 Junbi Hán tự,39,員,replaced,161,161
N3-kanji-0090,N3 Junbi Hán tự,40,貧,replaced,197,197
N3-kanji-0091,N3 Junbi Hán tự,40,賛,replaced,125,125
N3-kanji-0092,N3 Junbi Hán tự,40,財,replaced,157,157
N3-kanji-0093,N3 Junbi Hán tự,41,貯,replaced,167,167
N3-kanji-0094,N3 Junbi Hán tự,41,敗,replaced,165,163
N3-kanji-0095,N3 Junbi Hán tự,41,販,replaced,137,137
N3-kanji-0096,N3 Junbi Hán tự,42,責,replaced,143,143
N3-kanji-0097,N3 Junbi Hán tự,42,績,replaced,176,196
N3-kanji-0098,N3 Junbi Hán tự,43,積,replaced,160,160
N3-kanji-0099,N3 Junbi Hán tự,43,改,replaced,156,156
N3-kanji-0100,N3 Junbi Hán tự,43,配,replaced,119,119
N3-kanji-0101,N3 Junbi Hán tự,44,記,replaced,147,147
N3-kanji-0102,N3 Junbi Hán tự,44,反,replaced,132,132
N3-kanji-0103,N3 Junbi Hán tự,44,坂,replaced,111,111
N3-kanji-0104,N3 Junbi Hán tự,45,返,replaced,221,221
N3-kanji-0105,N3 Junbi Hán tự,45,仮,replaced,148,148
N3-kanji-0106,N3 Junbi Hán tự,46,杯,replaced,115,115
N3-kanji-0107,N3 Junbi Hán tự,46,札,replaced,127,149
N3-kanji-0108,N3 Junbi Hán tự,47,材,replaced,188,106
N3-kanji-0109,N3 Junbi Hán tự,47,枚,replaced,137,377
N3-kanji-0110,N3 Junbi Hán tự,47,機,replaced,239,81
N3-kanji-0111,N3 Junbi Hán tự,48,横,replaced,167,167
N3-kanji-0112,N3 Junbi Hán tự,48,根,replaced,141,141
N3-kanji-0113,N3 Junbi Hán tự,48,橋,replaced,148,148
N3-kanji-0114,N3 Junbi Hán tự,49,相,replaced,207,207
N3-kanji-0115,N3 Junbi Hán tự,49,想,replaced,174,174
N3-kanji-0116,N3 Junbi Hán tự,49,箱,replaced,125,125
N3-kanji-0117,N3 Junbi Hán tự,50,科,replaced,178,178
N3-kanji-0118,N3 Junbi Hán tự,50,秒,replaced,109,131
N3-kanji-0119,N3 Junbi Hán tự,51,移,replaced,203,203
N3-kanji-0120,N3 Junbi Hán tự,51,種,replaced,123,123
N3-kanji-0121,N3 Junbi Hán tự,51,税,replaced,105,105
N3-kanji-0122,N3 Junbi Hán tự,52,説,replaced,210,210
N3-kanji-0123,N3 Junbi Hán tự,52,協,replaced,137,137
N3-kanji-0124,N3 Junbi Hán tự,52,加,replaced,134,134
N3-kanji-0125,N3 Junbi Hán tự,53,助,replaced,246,246
N3-kanji-0126,N3 Junbi Hán tự,53,効,replaced,183,183
N3-kanji-0127,N3 Junbi Hán tự,53,勤,replaced,210,210
N3-kanji-0128,N3 Junbi Hán tự,54,吐,replaced,112,112
N3-kanji-0129,N3 Junbi Hán tự,54,呼,replaced,137,157
N3-kanji-0130,N3 Junbi Hán tự,55,和,replaced,162,162
N3-kanji-0131,N3 Junbi Hán tự,55,知,replaced,196,196
N3-kanji-0132,N3 Junbi Hán tự,55,否,replaced,143,143
N3-kanji-0133,N3 Junbi Hán tự,56,喜,replaced,100,100
N3-kanji-0134,N3 Junbi Hán tự,56,告,replaced,183,183
N3-kanji-0135,N3 Junbi Hán tự,56,造,replaced,198,198
N3-kanji-0136,N3 Junbi Hán tự,57,吸,replaced,153,153
N3-kanji-0137,N3 Junbi Hán tự,57,級,replaced,158,158
N3-kanji-0138,N3 Junbi Hán tự,58,組,replaced,142,142
N3-kanji-0139,N3 Junbi Hán tự,58,練,replaced,116,136
N3-kanji-0140,N3 Junbi Hán tự,59,経,replaced,258,258
N3-kanji-0141,N3 Junbi Hán tự,59,泉,replaced,77,77
N3-kanji-0142,N3 Junbi Hán tự,59,線,replaced,138,138
N3-kanji-0143,N3 Junbi Hán tự,60,紹,replaced,136,136
N3-kanji-0144,N3 Junbi Hán tự,60,給,replaced,240,240
N3-kanji-0145,N3 Junbi Hán tự,60,結,replaced,219,219
N3-kanji-0146,N3 Junbi Hán tự,61,約,replaced,162,162
N3-kanji-0147,N3 Junbi Hán tự,61,続,replaced,186,186
N3-kanji-0148,N3 Junbi Hán tự,62,込,replaced,150,170
N3-kanji-0149,N3 Junbi Hán tự,63,遊,replaced,146,148
N3-kanji-0150,N3 Junbi Hán tự,63,過,replaced,183,183
N3-kanji-0151,N3 Junbi Hán tự,63,違,replaced,235,240
N3-kanji-0152,N3 Junbi Hán tự,64,逆,replaced,143,143
N3-kanji-0153,N3 Junbi Hán tự,64,迎,replaced,185,185
N3-kanji-0154,N3 Junbi Hán tự,64,退,replaced,167,167
N3-kanji-0155,N3 Junbi Hán tự,65,選,replaced,137,137
N3-kanji-0156,N3 Junbi Hán tự,65,緑,replaced,99,99
N3-kanji-0157,N3 Junbi Hán tự,65,録,replaced,136,136
N3-kanji-0158,N3 Junbi Hán tự,66,Kanji 1,not_found,138,
N3-kanji-0159,N3 Junbi Hán tự,66,調,replaced,192,214
N3-kanji-0160,N3 Junbi Hán tự,67,談,replaced,124,124
N3-kanji-0161,N3 Junbi Hán tự,67,訳,replaced,193,193
N3-kanji-0162,N3 Junbi Hán tự,67,誌,replaced,95,95
N3-kanji-0163,N3 Junbi Hán tự,67,議,replaced,141,141
N3-kanji-0164,N3 Junbi Hán tự,68,認,replaced,188,63
N3-kanji-0165,N3 Junbi Hán tự,68,確,replaced,193,319
N3-kanji-0166,N3 Junbi Hán tự,68,進,replaced,155,155
N3-kanji-0167,N3 Junbi Hán tự,69,集,replaced,155,155
N3-kanji-0168,N3 Junbi Hán tự,69,雑,replaced,171,171
N3-kanji-0169,N3 Junbi Hán tự,70,完,replaced,117,117
N3-kanji-0170,N3 Junbi Hán tự,70,空,replaced,195,219
N3-kanji-0171,N3 Junbi Hán tự,71,守,replaced,128,128
N3-kanji-0172,N3 Junbi Hán tự,71,実,replaced,202,202
N3-kanji-0173,N3 Junbi Hán tự,71,突,replaced,112,112
N3-kanji-0174,N3 Junbi Hán tự,71,宅,replaced,145,145
N3-kanji-0175,N3 Junbi Hán tự,72,定,replaced,165,165
N3-kanji-0176,N3 Junbi Hán tự,72,官,replaced,82,82
N3-kanji-0177,N3 Junbi Hán tự,72,追,replaced,143,143
N3-kanji-0178,N3 Junbi Hán tự,73,師,replaced,132,132
N3-kanji-0179,N3 Junbi Hán tự,73,容,replaced,188,188
N3-kanji-0180,N3 Junbi Hán tự,73,浴,replaced,136,136
N3-kanji-0181,N3 Junbi Hán tự,74,者,replaced,161,161
N3-kanji-0182,N3 Junbi Hán tự,74,老,replaced,136,158
N3-kanji-0183,N3 Junbi Hán tự,75,考,replaced,171,171
N3-kanji-0184,N3 Junbi Hán tự,75,主,replaced,210,210
N3-kanji-0185,N3 Junbi Hán tự,75,注,replaced,190,190
N3-kanji-0186,N3 Junbi Hán tự,76,柱,replaced,102,102
N3-kanji-0187,N3 Junbi Hán tự,76,駐,replaced,133,133
N3-kanji-0188,N3 Junbi Hán tự,76,規,replaced,142,142
N3-kanji-0189,N3 Junbi Hán tự,77,現,replaced,211,211
N3-kanji-0190,N3 Junbi Hán tự,77,覚,replaced,179,179
N3-kanji-0191,N3 Junbi Hán tự,77,観,replaced,221,221
N3-kanji-0192,N3 Junbi Hán tự,78,門,replaced,152,152
N3-kanji-0193,N3 Junbi Hán tự,78,簡,replaced,128,146
N3-kanji-0194,N3 Junbi Hán tự,79,関,replaced,309,309
N3-kanji-0195,N3 Junbi Hán tự,79,眠,replaced,116,116
N3-kanji-0196,N3 Junbi Hán tự,80,暖,replaced,199,199
N3-kanji-0197,N3 Junbi Hán tự,80,複,replaced,174,174
N3-kanji-0198,N3 Junbi Hán tự,80,復,replaced,228,228
N3-kanji-0199,N3 Junbi Hán tự,81,腹,replaced,269,269
N3-kanji-0200,N3 Junbi Hán tự,81,腕,replaced,105,105
N3-kanji-0201,N3 Junbi Hán tự,82,布,replaced,120,120
N3-kanji-0202,N3 Junbi Hán tự,82,怖,replaced,170,192
N3-kanji-0203,N3 Junbi Hán tự,83,希,replaced,172,172
N3-kanji-0204,N3 Junbi Hán tự,83,厚,replaced,172,172
N3-kanji-0205,N3 Junbi Hán tự,83,原,replaced,165,165
N3-kanji-0206,N3 Junbi Hán tự,84,圧,replaced,162,162
N3-kanji-0207,N3 Junbi Hán tự,84,成,replaced,211,211
N3-kanji-0208,N3 Junbi Hán tự,84,感,replaced,208,208
N3-kanji-0209,N3 Junbi Hán tự,85,減,replaced,171,171
N3-kanji-0210,N3 Junbi Hán tự,85,越,replaced,189,189
N3-kanji-0211,N3 Junbi Hán tự,86,超,replaced,269,269
N3-kanji-0212,N3 Junbi Hán tự,87,内,replaced,198,218
N3-kanji-0213,N3 Junbi Hán tự,88,向,replaced,206,207
N3-kanji-0214,N3 Junbi Hán tự,88,困,replaced,138,138
N3-kanji-0215,N3 Junbi Hán tự,88,因,replaced,157,157
N3-kanji-0216,N3 Junbi Hán tự,89,回,replaced,204,204
N3-kanji-0217,N3 Junbi Hán tự,89,団,replaced,232,232
N3-kanji-0218,N3 Junbi Hán tự,89,固,replaced,176,176
N3-kanji-0219,N3 Junbi Hán tự,90,個,replaced,225,225
N3-kanji-0220,N3 Junbi Hán tự,90,図,replaced,188,188
N3-kanji-0221,N3 Junbi Hán tự,90,歯,replaced,143,143
N3-kanji-0222,N3 Junbi Hán tự,91,亡,replaced,176,176
N3-kanji-0223,N3 Junbi Hán tự,91,忘,replaced,138,158
N3-kanji-0224,N3 Junbi Hán tự,92,忙,replaced,158,158
N3-kanji-0225,N3 Junbi Hán tự,92,望,replaced,177,177
N3-kanji-0226,N3 Junbi Hán tự,92,豆,replaced,128,128
N3-kanji-0227,N3 Junbi Hán tự,93,短,replaced,237,237
N3-kanji-0228,N3 Junbi Hán tự,93,登,replaced,186,186
N3-kanji-0229,N3 Junbi Hán tự,93,豊,replaced,181,181
N3-kanji-0230,N3 Junbi Hán tự,94,農,replaced,128,128
N3-kanji-0231,N3 Junbi Hán tự,94,濃,replaced,168,168
N3-kanji-0232,N3 Junbi Hán tự,95,座,replaced,168,168
N3-kanji-0233,N3 Junbi Hán tự,95,庭,replaced,127,147
N3-kanji-0234,N3 Junbi Hán tự,96,痛,replaced,174,174
N3-kanji-0235,N3 Junbi Hán tự,96,疲,replaced,193,193
N3-kanji-0236,N3 Junbi Hán tự,96,彼,replaced,121,121
N3-kanji-0237,N3 Junbi Hán tự,97,波,replaced,191,191
N3-kanji-0238,N3 Junbi Hán tự,97,皿,replaced,118,118
N3-kanji-0239,N3 Junbi Hán tự,97,血,replaced,207,207
N3-kanji-0240,N3 Junbi Hán tự,98,冊,replaced,115,115
N3-kanji-0241,N3 Junbi Hán tự,98,曲,replaced,207,207
N3-kanji-0242,N3 Junbi Hán tự,99,無,replaced,107,107
N3-kanji-0243,N3 Junbi Hán tự,99,然,replaced,159,177
N3-kanji-0244,N3 Junbi Hán tự,100,燃,replaced,148,153
N3-kanji-0245,N3 Junbi Hán tự,100,熱,replaced,150,150
N3-kanji-0246,N3 Junbi Hán tự,100,焼,replaced,131,131
N3-kanji-0247,N3 Junbi Hán tự,101,干,replaced,114,114
N3-kanji-0248,N3 Junbi Hán tự,101,刊,replaced,118,118
N3-kanji-0249,N3 Junbi Hán tự,101,汗,replaced,132,132
N3-kanji-0250,N3 Junbi Hán tự,102,平,replaced,139,139
N3-kanji-0251,N3 Junbi Hán tự,103,欠,replaced,176,198
N3-kanji-0252,N3 Junbi Hán tự,104,次,replaced,186,186
N3-kanji-0253,N3 Junbi Hán tự,104,姿,replaced,151,151
N3-kanji-0254,N3 Junbi Hán tự,104,欲,replaced,148,148
N3-kanji-0255,N3 Junbi Hán tự,105,吹,replaced,104,104
N3-kanji-0256,N3 Junbi Hán tự,105,頭,replaced,136,136
N3-kanji-0257,N3 Junbi Hán tự,105,順,replaced,186,186
N3-kanji-0258,N3 Junbi Hán tự,106,願,replaced,149,149
N3-kanji-0259,N3 Junbi Hán tự,106,類,replaced,150,150
N3-kanji-0260,N3 Junbi Hán tự,106,数,replaced,151,151
N3-kanji-0261,N3 Junbi Hán tự,106,断,replaced,182,182
N3-kanji-0262,N3 Junbi Hán tự,107,以,replaced,193,213
N3-kanji-0263,N3 Junbi Hán tự,108,似,replaced,127,127
N3-kanji-0264,N3 Junbi Hán tự,108,建,replaced,148,148
N3-kanji-0265,N3 Junbi Hán tự,108,健,replaced,116,116
N3-kanji-0266,N3 Junbi Hán tự,109,律,replaced,122,122
N3-kanji-0267,N3 Junbi Hán tự,109,卒,replaced,150,150
N3-kanji-0268,N3 Junbi Hán tự,109,式,replaced,109,109
N3-kanji-0269,N3 Junbi Hán tự,109,未,replaced,126,126
N3-kanji-0270,N3 Junbi Hán tự,110,夫,replaced,127,127
N3-kanji-0271,N3 Junbi Hán tự,110,失,replaced,123,123
N3-kanji-0272,N3 Junbi Hán tự,111,連,replaced,139,159
N3-kanji-0273,N3 Junbi Hán tự,112,運,replaced,129,82
N3-kanji-0274,N3 Junbi Hán tự,112,軍,replaced,110,158
N3-kanji-0275,N3 Junbi Hán tự,112,庫,replaced,126,126
N3-kanji-0276,N3 Junbi Hán tự,113,軽,replaced,161,161
N3-kanji-0277,N3 Junbi Hán tự,113,輸,replaced,110,110
N3-kanji-0278,N3 Junbi Hán tự,113,乗,replaced,166,166
N3-kanji-0279,N3 Junbi Hán tự,114,郵,replaced,110,110
N3-kanji-0280,N3 Junbi Hán tự,114,身,replaced,165,165
N3-kanji-0281,N3 Junbi Hán tự,114,生,replaced,204,204
N3-kanji-0282,N3 Junbi Hán tự,115,検,replaced,210,230
N3-kanji-0283,N3 Junbi Hán tự,116,険,replaced,215,215
N3-kanji-0284,N3 Junbi Hán tự,116,案,replaced,167,9
N3-kanji-0285,N3 Junbi Hán tự,116,室,replaced,173,332
N3-kanji-0286,N3 Junbi Hán tự,117,屋,replaced,144,144
N3-kanji-0287,N3 Junbi Hán tự,117,角,replaced,186,186
N3-kanji-0288,N3 Junbi Hán tự,117,触,replaced,217,217
N3-kanji-0289,N3 Junbi Hán tự,118,解,replaced,195,195
N3-kanji-0290,N3 Junbi Hán tự,118,苦,replaced,261,261
N3-kanji-0291,N3 Junbi Hán tự,118,葉,replaced,188,188
N3-kanji-0292,N3 Junbi Hán tự,119,兆,replaced,183,203
N3-kanji-0293,N3 Junbi Hán tự,120,逃,replaced,290,290
N3-kanji-0294,N3 Junbi Hán tự,120,求,replaced,205,205
N3-kanji-0295,N3 Junbi Hán tự,121,球,replaced,248,248
N3-kanji-0296,N3 Junbi Hán tự,121,象,replaced,170,170
N3-kanji-0297,N3 Junbi Hán tự,122,像,replaced,169,169
N3-kanji-0298,N3 Junbi Hán tự,122,部,replaced,175,175
N3-kanji-0299,N3 Junbi Hán tự,122,都,replaced,132,132
N3-kanji-0300,N3 Junbi Hán tự,123,婦,replaced,118,118
N3-kanji-0301,N3 Junbi Hán tự,123,婚,replaced,149,149
N3-kanji-0302,N3 Junbi Hán tự,124,初,replaced,168,168
N3-kanji-0303,N3 Junbi Hán tự,124,券,replaced,136,158
N3-kanji-0304,N3 Junbi Hán tự,125,測,replaced,144,144
N3-kanji-0305,N3 Junbi Hán tự,125,側,replaced,156,156
N3-kanji-0306,N3 Junbi Hán tự,125,割,replaced,174,174
N3-kanji-0307,N3 Junbi Hán tự,126,型,replaced,125,125
N3-kanji-0308,N3 Junbi Hán tự,126,刻,replaced,142,142
N3-kanji-0309,N3 Junbi Hán tự,126,制,replaced,134,134
N3-kanji-0310,N3 Junbi Hán tự,127,製,replaced,111,111
N3-kanji-0311,N3 Junbi Hán tự,127,到,replaced,106,106
N3-kanji-0312,N3 Junbi Hán tự,127,倒,replaced,126,126
N3-kanji-0313,N3 Junbi Hán tự,128,予,replaced,188,206
N3-kanji-0314,N3 Junbi Hán tự,129,預,replaced,120,120
N3-kanji-0315,N3 Junbi Hán tự,129,例,replaced,197,197
N3-kanji-0316,N3 Junbi Hán tự,129,残,replaced,224,224
N3-kanji-0317,N3 Junbi Hán tự,130,独,replaced,137,137
N3-kanji-0318,N3 Junbi Hán tự,130,各,replaced,173,173
N3-kanji-0319,N3 Junbi Hán tự,130,格,replaced,150,150
N3-kanji-0320,N3 Junbi Hán tự,131,落,replaced,166,166
N3-kanji-0321,N3 Junbi Hán tự,131,路,replaced,132,132
N3-kanji-0322,N3 Junbi Hán tự,132,祝,replaced,135,159
N3-kanji-0323,N3 Junbi Hán tự,133,福,replaced,147,147
N3-kanji-0324,N3 Junbi Hán tự,133,礼,replaced,129,129
N3-kanji-0325,N3 Junbi Hán tự,133,神,replaced,143,143
N3-kanji-0326,N3 Junbi Hán tự,134,単,replaced,139,142
N3-kanji-0327,N3 Junbi Hán tự,134,常,replaced,169,169
N3-kanji-0328,N3 Junbi Hán tự,134,営,replaced,169,169
N3-kanji-0329,N3 Junbi Hán tự,135,示,replaced,176,176
N3-kanji-0330,N3 Junbi Hán tự,135,祭,replaced,140,140
N3-kanji-0331,N3 Junbi Hán tự,135,察,replaced,150,150
N3-kanji-0332,N3 Junbi Hán tự,136,禁,replaced,103,103
N3-kanji-0333,N3 Junbi Hán tự,136,表,replaced,152,152
N3-kanji-0334,N3 Junbi Hán tự,137,由,replaced,109,109
N3-kanji-0335,N3 Junbi Hán tự,137,申,replaced,116,138
N3-kanji-0336,N3 Junbi Hán tự,138,留,replaced,121,40
N3-kanji-0337,N3 Junbi Hán tự,138,番,replaced,163,244
N3-kanji-0338,N3 Junbi Hán tự,138,理,replaced,137,137
N3-kanji-0339,N3 Junbi Hán tự,139,面,replaced,154,154
N3-kanji-0340,N3 Junbi Hán tự,139,可,replaced,110,110
N3-kanji-0341,N3 Junbi Hán tự,139,包,replaced,112,112
N3-kanji-0342,N3 Junbi Hán tự,140,商,replaced,155,155
N3-kanji-0343,N3 Junbi Hán tự,140,章,replaced,101,101
N3-kanji-0344,N3 Junbi Hán tự,140,整,replaced,145,145
N3-kanji-0345,N3 Junbi Hán tự,141,算,replaced,123,143
N3-kanji-0346,N3 Junbi Hán tự,142,等,replaced,173,173
N3-kanji-0347,N3 Junbi Hán tự,142,命,replaced,178,178
N3-kanji-0348,N3 Junbi Hán tự,142,令,replaced,83,83
N3-kanji-0349,N3 Junbi Hán tự,143,冷,replaced,155,155
N3-kanji-0350,N3 Junbi Hán tự,143,要,replaced,198,198
N3-kanji-0351,N3 Junbi Hán tự,143,煙,replaced,134,134
N3-kanji-0352,N3 Junbi Hán tự,144,伝,replaced,175,175
N3-kanji-0353,N3 Junbi Hán tự,144,転,replaced,167,167
N3-kanji-0354,N3 Junbi Hán tự,144,芸,replaced,140,140
N3-kanji-0355,N3 Junbi Hán tự,145,最,replaced,162,182
N3-kanji-0356,N3 Junbi Hán tự,146,撮,replaced,137,140
N3-kanji-0357,N3 Junbi Hán tự,146,具,replaced,171,171
N3-kanji-0358,N3 Junbi Hán tự,146,共,replaced,131,131
N3-kanji-0359,N3 Junbi Hán tự,147,期,replaced,198,71
N3-kanji-0360,N3 Junbi Hán tự,147,岩,replaced,92,246
N3-kanji-0361,N3 Junbi Hán tự,147,張,replaced,153,127
N3-kanji-0362,N3 Junbi Hán tự,148,疑,replaced,147,147
N3-kanji-0363,N3 Junbi Hán tự,148,飛,replaced,134,134
N3-kanji-0364,N3 Junbi Hán tự,148,器,replaced,180,180
